EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 19-04-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 116297) of station Poprad/Tatry, SLOVAKIA (STAID:    334)

 STAID,    SOUID,    DATE,   TN, Q_TN
   334,116297,19760326,  -47,    0
   334,116297,19760327,   -4,    0
   334,116297,19760328,  -35,    0
   334,116297,19760329,  -13,    0
   334,116297,19760330,   30,    0
   334,116297,19760331,    2,    0
   334,116297,19760401,  -14,    0
   334,116297,19760402,  -13,    0
   334,116297,19760403,   46,    0
   334,116297,19760404,   -1,    0
   334,116297,19760405,   17,    0
   334,116297,19760406,   44,    0
   334,116297,19760407,   29,    0
   334,116297,19760408,   15,    0
   334,116297,19760409,    8,    0
   334,116297,19760410,   -3,    0
   334,116297,19760411,  -36,    0
   334,116297,19760412,   19,    0
   334,116297,19760413,   40,    0
   334,116297,19760414,   45,    0
   334,116297,19760415,   -3,    0
   334,116297,19760416,   41,    0
   334,116297,19760417,   57,    0
   334,116297,19760418,    8,    0
   334,116297,19760419,   54,    0
   334,116297,19760420,   38,    0
   334,116297,19760421,  -25,    0
   334,116297,19760422,  -15,    0
   334,116297,19760423,   -3,    0
   334,116297,19760424,   38,    0
   334,116297,19760425,   60,    0
   334,116297,19760426,   54,    0
   334,116297,19760427,   36,    0
   334,116297,19760428,   -6,    0
   334,116297,19760429,  -45,    0
   334,116297,19760430,  -51,    0
   334,116297,19760501,  -36,    0
   334,116297,19760502,  -16,    0
   334,116297,19760503,   46,    0
   334,116297,19760504,    9,    0
   334,116297,19760505,   46,    0
   334,116297,19760506,   14,    0
   334,116297,19760507,   35,    0
   334,116297,19760508,    8,    0
   334,116297,19760509,   10,    0
   334,116297,19760510,   34,    0
   334,116297,19760511,   14,    0
   334,116297,19760512,   51,    0
   334,116297,19760513,   74,    0
   334,116297,19760514,   36,    0
   334,116297,19760515,   24,    0
   334,116297,19760516,   30,    0
   334,116297,19760517,   29,    0
   334,116297,19760518,   69,    0
   334,116297,19760519,   59,    0
   334,116297,19760520,   57,    0
   334,116297,19760521,   80,    0
   334,116297,19760522,   80,    0
   334,116297,19760523,   60,    0
   334,116297,19760524,   54,    0
   334,116297,19760525,   70,    0
   334,116297,19760526,   56,    0
   334,116297,19760527,   74,    0
   334,116297,19760528,   71,    0
   334,116297,19760529,   38,    0
   334,116297,19760530,   37,    0
   334,116297,19760531,   88,    0
   334,116297,19760601,   57,    0
   334,116297,19760602,   17,    0
   334,116297,19760603,   68,    0
   334,116297,19760604,   59,    0
   334,116297,19760605,   29,    0
   334,116297,19760606,    6,    0
   334,116297,19760607,   29,    0
   334,116297,19760608,   76,    0
   334,116297,19760609,   69,    0
   334,116297,19760610,    3,    0
   334,116297,19760611,   15,    0
   334,116297,19760612,   52,    0
   334,116297,19760613,   66,    0
   334,116297,19760614,   90,    0
   334,116297,19760615,   45,    0
   334,116297,19760616,   81,    0
   334,116297,19760617,   56,    0
   334,116297,19760618,   74,    0
   334,116297,19760619,   86,    0
   334,116297,19760620,  101,    0
   334,116297,19760621,   97,    0
   334,116297,19760622,  100,    0
   334,116297,19760623,   72,    0
   334,116297,19760624,   76,    0
   334,116297,19760625,   70,    0
   334,116297,19760626,   56,    0
   334,116297,19760627,   71,    0
   334,116297,19760628,   85,    0
   334,116297,19760629,  125,    0
   334,116297,19760630,   81,    0
   334,116297,19760701,   60,    0
   334,116297,19760702,   69,    0
   334,116297,19760703,   40,    0
   334,116297,19760704,   79,    0
   334,116297,19760705,   82,    0
   334,116297,19760706,   53,    0
   334,116297,19760707,   46,    0
   334,116297,19760708,   84,    0
   334,116297,19760709,   54,    0
   334,116297,19760710,   94,    0
   334,116297,19760711,   94,    0
   334,116297,19760712,   89,    0
   334,116297,19760713,  102,    0
   334,116297,19760714,   92,    0
   334,116297,19760715,  108,    0
   334,116297,19760716,   88,    0
   334,116297,19760717,  100,    0
   334,116297,19760718,   94,    0
   334,116297,19760719,  118,    0
   334,116297,19760720,  172,    0
   334,116297,19760721,  151,    0
   334,116297,19760722,  133,    0
   334,116297,19760723,  140,    0
   334,116297,19760724,  114,    0
   334,116297,19760725,  126,    0
   334,116297,19760726,  109,    0
   334,116297,19760727,  101,    0
   334,116297,19760728,  101,    0
   334,116297,19760729,   83,    0
   334,116297,19760730,   38,    0
   334,116297,19760731,   44,    0
   334,116297,19760801,  110,    0
   334,116297,19760802,   54,    0
   334,116297,19760803,   27,    0
   334,116297,19760804,   65,    0
   334,116297,19760805,   64,    0
   334,116297,19760806,   28,    0
   334,116297,19760807,   63,    0
   334,116297,19760808,   89,    0
   334,116297,19760809,   56,    0
   334,116297,19760810,   58,    0
   334,116297,19760811,   71,    0
   334,116297,19760812,   74,    0
   334,116297,19760813,   42,    0
   334,116297,19760814,   59,    0
   334,116297,19760815,   54,    0
   334,116297,19760816,   57,    0
   334,116297,19760817,   64,    0
   334,116297,19760818,   75,    0
   334,116297,19760819,   70,    0
   334,116297,19760820,   57,    0
   334,116297,19760821,   65,    0
   334,116297,19760822,   85,    0
   334,116297,19760823,   29,    0
   334,116297,19760824,   25,    0
   334,116297,19760825,   52,    0
   334,116297,19760826,   58,    0
   334,116297,19760827,   76,    0
   334,116297,19760828,   61,    0
   334,116297,19760829,   63,    0
   334,116297,19760830,   61,    0
   334,116297,19760831,   77,    0
   334,116297,19760901,   69,    0
   334,116297,19760902,   82,    0
   334,116297,19760903,   50,    0
   334,116297,19760904,   64,    0
   334,116297,19760905,   60,    0
   334,116297,19760906,   33,    0
   334,116297,19760907,   26,    0
   334,116297,19760908,   84,    0
   334,116297,19760909,   49,    0
   334,116297,19760910,   58,    0
   334,116297,19760911,  102,    0
   334,116297,19760912,   50,    0
   334,116297,19760913,   69,    0
   334,116297,19760914,  128,    0
   334,116297,19760915,  106,    0
   334,116297,19760916,   83,    0
   334,116297,19760917,   80,    0
   334,116297,19760918,   75,    0
   334,116297,19760919,   88,    0
   334,116297,19760920,   68,    0
   334,116297,19760921,   55,    0
   334,116297,19760922,   80,    0
   334,116297,19760923,   77,    0
   334,116297,19760924,   24,    0
   334,116297,19760925,   77,    0
   334,116297,19760926,    5,    0
   334,116297,19760927,  -25,    0
   334,116297,19760928,   69,    0
   334,116297,19760929,   84,    0
   334,116297,19760930,   76,    0
   334,116297,19761001,   56,    0
   334,116297,19761002,   69,    0
   334,116297,19761003,  110,    0
   334,116297,19761004,  108,    0
   334,116297,19761005,   97,    0
   334,116297,19761006,   83,    0
   334,116297,19761007,   70,    0
   334,116297,19761008,   41,    0
   334,116297,19761009,   87,    0
   334,116297,19761010,   35,    0
   334,116297,19761011,   28,    0
   334,116297,19761012,   80,    0
   334,116297,19761013,  103,    0
   334,116297,19761014,   60,    0
   334,116297,19761015,   69,    0
   334,116297,19761016,   72,    0
   334,116297,19761017,   39,    0
   334,116297,19761018,   23,    0
   334,116297,19761019,   16,    0
   334,116297,19761020,   -2,    0
   334,116297,19761021,  -49,    0
   334,116297,19761022,  -25,    0
   334,116297,19761023,  -28,    0
   334,116297,19761024,  -15,    0
   334,116297,19761025,  -35,    0
   334,116297,19761026,  -30,    0
   334,116297,19761027,  -39,    0
   334,116297,19761028,  -44,    0
   334,116297,19761029,  -20,    0
   334,116297,19761030,   40,    0
   334,116297,19761031,   47,    0
   334,116297,19761101,   23,    0
   334,116297,19761102,   -6,    0
   334,116297,19761103,  -20,    0
   334,116297,19761104,   30,    0
   334,116297,19761105,   41,    0
   334,116297,19761106,   50,    0
   334,116297,19761107,   45,    0
   334,116297,19761108,   15,    0
   334,116297,19761109,   -5,    0
   334,116297,19761110,   49,    0
   334,116297,19761111,   73,    0
   334,116297,19761112,   23,    0
   334,116297,19761113,   10,    0
   334,116297,19761114,   60,    0
   334,116297,19761115,   46,    0
   334,116297,19761116,   15,    0
   334,116297,19761117,    4,    0
   334,116297,19761118,    6,    0
   334,116297,19761119,    0,    0
   334,116297,19761120,  -10,    0
   334,116297,19761121,   -9,    0
   334,116297,19761122,    1,    0
   334,116297,19761123,  -64,    0
   334,116297,19761124,  -56,    0
   334,116297,19761125,  -90,    0
   334,116297,19761126,  -83,    0
   334,116297,19761127,  -47,    0
   334,116297,19761128,  -48,    0
   334,116297,19761129,  -70,    0
   334,116297,19761130,  -44,    0
   334,116297,19761201,   23,    0
   334,116297,19761202,    1,    0
   334,116297,19761203,   -7,    0
   334,116297,19761204,  -53,    0
   334,116297,19761205,  -23,    0
   334,116297,19761206,  -88,    0
   334,116297,19761207,  -71,    0
   334,116297,19761208,    1,    0
   334,116297,19761209,    4,    0
   334,116297,19761210,  -30,    0
   334,116297,19761211,  -46,    0
   334,116297,19761212, -106,    0
   334,116297,19761213, -116,    0
   334,116297,19761214,  -80,    0
   334,116297,19761215,  -90,    0
   334,116297,19761216, -116,    0
   334,116297,19761217, -112,    0
   334,116297,19761218,  -60,    0
   334,116297,19761219,   10,    0
   334,116297,19761220,   -6,    0
   334,116297,19761221,  -50,    0
   334,116297,19761222,  -66,    0
   334,116297,19761223,  -65,    0
   334,116297,19761224,  -51,    0
   334,116297,19761225,  -90,    0
   334,116297,19761226, -120,    0
   334,116297,19761227, -140,    0
   334,116297,19761228, -136,    0
   334,116297,19761229,  -90,    0
   334,116297,19761230, -106,    0
   334,116297,19761231, -175,    0
   334,116297,19770101, -186,    0
   334,116297,19770102,  -20,    0
   334,116297,19770103,  -10,    0
   334,116297,19770104,  -71,    0
   334,116297,19770105, -100,    0
   334,116297,19770106,  -53,    0
   334,116297,19770107, -106,    0
   334,116297,19770108,  -70,    0
   334,116297,19770109, -132,    0
   334,116297,19770110, -102,    0
   334,116297,19770111,  -42,    0
   334,116297,19770112,   -8,    0
   334,116297,19770113,  -11,    0
   334,116297,19770114,  -29,    0
   334,116297,19770115,  -78,    0
   334,116297,19770116,  -26,    0
   334,116297,19770117,  -60,    0
   334,116297,19770118, -210,    0
   334,116297,19770119, -219,    0
   334,116297,19770120, -118,    0
   334,116297,19770121, -117,    0
   334,116297,19770122, -153,    0
   334,116297,19770123, -136,    0
   334,116297,19770124,  -42,    0
   334,116297,19770125,   -8,    0
   334,116297,19770126,    3,    0
   334,116297,19770127,    0,    0
   334,116297,19770128,  -60,    0
   334,116297,19770129,  -62,    0
   334,116297,19770130,  -11,    0
   334,116297,19770131,  -71,    0
   334,116297,19770201, -111,    0
   334,116297,19770202, -115,    0
   334,116297,19770203,  -70,    0
   334,116297,19770204,  -91,    0
   334,116297,19770205, -105,    0
   334,116297,19770206,  -31,    0
   334,116297,19770207,  -20,    0
   334,116297,19770208,   10,    0
   334,116297,19770209,  -15,    0
   334,116297,19770210,  -91,    0
   334,116297,19770211,   -9,    0
   334,116297,19770212,  -20,    0
   334,116297,19770213,    1,    0
   334,116297,19770214,   -7,    0
   334,116297,19770215,  -33,    0
   334,116297,19770216,  -39,    0
   334,116297,19770217,  -71,    0
   334,116297,19770218, -153,    0
   334,116297,19770219,  -65,    0
   334,116297,19770220,   22,    0
   334,116297,19770221,   21,    0
   334,116297,19770222,   16,    0
   334,116297,19770223,    2,    0
   334,116297,19770224,   -8,    0
   334,116297,19770225,   -2,    0
   334,116297,19770226,    5,    0
   334,116297,19770227,  -60,    0
   334,116297,19770228,  -71,    0
   334,116297,19770301,  -70,    0
   334,116297,19770302,  -98,    0
   334,116297,19770303,  -34,    0
   334,116297,19770304,   22,    0
   334,116297,19770305,  -10,    0
   334,116297,19770306,    9,    0
   334,116297,19770307,  -12,    0
   334,116297,19770308,  -37,    0
   334,116297,19770309,   -8,    0
   334,116297,19770310,  -29,    0
   334,116297,19770311,  -20,    0
   334,116297,19770312,   10,    0
   334,116297,19770313,   28,    0
   334,116297,19770314,   12,    0
   334,116297,19770315,  -26,    0
   334,116297,19770316,  -16,    0
   334,116297,19770317,  -35,    0
   334,116297,19770318,  -21,    0
   334,116297,19770319,  -18,    0
   334,116297,19770320,    8,    0
   334,116297,19770321,  -11,    0
   334,116297,19770322,   13,    0
   334,116297,19770323,   -4,    0
   334,116297,19770324,   20,    0
   334,116297,19770325,   18,    0
   334,116297,19770326,   32,    0
   334,116297,19770327,   13,    0
   334,116297,19770328,   63,    0
   334,116297,19770329,  -32,    0
   334,116297,19770330,  -54,    0
   334,116297,19770331,  -56,    0
   334,116297,19770401,  -62,    0
   334,116297,19770402,  -25,    0
   334,116297,19770403,  -26,    0
   334,116297,19770404,   34,    0
   334,116297,19770405,    9,    0
   334,116297,19770406,   -5,    0
   334,116297,19770407,   19,    0
   334,116297,19770408,   49,    0
   334,116297,19770409,   28,    0
   334,116297,19770410,  -13,    0
   334,116297,19770411,  -34,    0
   334,116297,19770412,  -49,    0
   334,116297,19770413,  -18,    0
   334,116297,19770414,   -8,    0
   334,116297,19770415,  -42,    0
   334,116297,19770416,   -9,    0
   334,116297,19770417,    0,    0
   334,116297,19770418,  -37,    0
   334,116297,19770419,    5,    0
   334,116297,19770420,  -20,    0
   334,116297,19770421,  -35,    0
   334,116297,19770422,   54,    0
   334,116297,19770423,   64,    0
   334,116297,19770424,   36,    0
   334,116297,19770425,   22,    0
   334,116297,19770426,  -38,    0
   334,116297,19770427,  -15,    0
   334,116297,19770428,   67,    0
   334,116297,19770429,   70,    0
   334,116297,19770430,   92,    0
   334,116297,19770501,   89,    0
   334,116297,19770502,   83,    0
   334,116297,19770503,   71,    0
   334,116297,19770504,   69,    0
   334,116297,19770505,   81,    0
   334,116297,19770506,   88,    0
   334,116297,19770507,   67,    0
   334,116297,19770508,   45,    0
   334,116297,19770509,   49,    0
   334,116297,19770510,    0,    0
   334,116297,19770511,    0,    0
   334,116297,19770512,   26,    0
   334,116297,19770513,   56,    0
   334,116297,19770514,   76,    0
   334,116297,19770515,   60,    0
   334,116297,19770516,   32,    0
   334,116297,19770517,   79,    0
   334,116297,19770518,   70,    0
   334,116297,19770519,   76,    0
   334,116297,19770520,  120,    0
   334,116297,19770521,  123,    0
   334,116297,19770522,   74,    0
   334,116297,19770523,   20,    0
   334,116297,19770524,    9,    0
   334,116297,19770525,   15,    0
   334,116297,19770526,    3,    0
   334,116297,19770527,  -25,    0
   334,116297,19770528,  -25,    0
   334,116297,19770529,    7,    0
   334,116297,19770530,   51,    0
   334,116297,19770531,   40,    0
   334,116297,19770601,    4,    0
   334,116297,19770602,  -29,    0
   334,116297,19770603,   28,    0
   334,116297,19770604,   -6,    0
   334,116297,19770605,   32,    0
   334,116297,19770606,   61,    0
   334,116297,19770607,   72,    0
   334,116297,19770608,   87,    0
   334,116297,19770609,   95,    0
   334,116297,19770610,   90,    0
   334,116297,19770611,  104,    0
   334,116297,19770612,  114,    0
   334,116297,19770613,   88,    0
   334,116297,19770614,  110,    0
   334,116297,19770615,  113,    0
   334,116297,19770616,  116,    0
   334,116297,19770617,  120,    0
   334,116297,19770618,  140,    0
   334,116297,19770619,  115,    0
   334,116297,19770620,  111,    0
   334,116297,19770621,  126,    0
   334,116297,19770622,   50,    0
   334,116297,19770623,   44,    0
   334,116297,19770624,   66,    0
   334,116297,19770625,   47,    0
   334,116297,19770626,   89,    0
