EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 19-04-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 116304) of station Poprad/Tatry, SLOVAKIA (STAID:    334)

 STAID,    SOUID,    DATE,   RR, Q_RR
   334,116304,19950722,    0,    0
   334,116304,19950723,    2,    0
   334,116304,19950724,    0,    0
   334,116304,19950725,    0,    0
   334,116304,19950726,    0,    0
   334,116304,19950727,    0,    0
   334,116304,19950728,    0,    0
   334,116304,19950729,    0,    0
   334,116304,19950730,    0,    0
   334,116304,19950731,    1,    0
   334,116304,19950801,   48,    0
   334,116304,19950802,   95,    0
   334,116304,19950803,   19,    0
   334,116304,19950804,   12,    0
   334,116304,19950805,   49,    0
   334,116304,19950806,    0,    0
   334,116304,19950807,    0,    0
   334,116304,19950808,    3,    0
   334,116304,19950809,    0,    0
   334,116304,19950810,    0,    0
   334,116304,19950811,    0,    0
   334,116304,19950812,    0,    0
   334,116304,19950813,    0,    0
   334,116304,19950814,    0,    0
   334,116304,19950815,  104,    0
   334,116304,19950816,    0,    0
   334,116304,19950817,    0,    0
   334,116304,19950818,    0,    0
   334,116304,19950819,    0,    0
   334,116304,19950820,  267,    0
   334,116304,19950821,  208,    0
   334,116304,19950822,    0,    0
   334,116304,19950823,    0,    0
   334,116304,19950824,    0,    0
   334,116304,19950825,    1,    0
   334,116304,19950826,    0,    0
   334,116304,19950827,    0,    0
   334,116304,19950828,  507,    0
   334,116304,19950829,    3,    0
   334,116304,19950830,   24,    0
   334,116304,19950831,    0,    0
   334,116304,19950901,    8,    0
   334,116304,19950902,   53,    0
   334,116304,19950903,   70,    0
   334,116304,19950904,  166,    0
   334,116304,19950905,    0,    0
   334,116304,19950906,    0,    0
   334,116304,19950907,    0,    0
   334,116304,19950908,   16,    0
   334,116304,19950909,   48,    0
   334,116304,19950910,    0,    0
   334,116304,19950911,    1,    0
   334,116304,19950912,    0,    0
   334,116304,19950913,    0,    0
   334,116304,19950914,    0,    0
   334,116304,19950915,    0,    0
   334,116304,19950916,    6,    0
   334,116304,19950917,    0,    0
   334,116304,19950918,    0,    0
   334,116304,19950919,   25,    0
   334,116304,19950920,   61,    0
   334,116304,19950921,   13,    0
   334,116304,19950922,   17,    0
   334,116304,19950923,    0,    0
   334,116304,19950924,    0,    0
   334,116304,19950925,    0,    0
   334,116304,19950926,    0,    0
   334,116304,19950927,    7,    0
   334,116304,19950928,    2,    0
   334,116304,19950929,    0,    0
   334,116304,19950930,   23,    0
   334,116304,19951001,    0,    0
   334,116304,19951002,    1,    0
   334,116304,19951003,    0,    0
   334,116304,19951004,    0,    0
   334,116304,19951005,    0,    0
   334,116304,19951006,    0,    0
   334,116304,19951007,    0,    0
   334,116304,19951008,    0,    0
   334,116304,19951009,    0,    0
   334,116304,19951010,    0,    0
   334,116304,19951011,    0,    0
   334,116304,19951012,    0,    0
   334,116304,19951013,    0,    0
   334,116304,19951014,    0,    0
   334,116304,19951015,    0,    0
   334,116304,19951016,    0,    0
   334,116304,19951017,    0,    0
   334,116304,19951018,    0,    0
   334,116304,19951019,    0,    0
   334,116304,19951020,    0,    0
   334,116304,19951021,    0,    0
   334,116304,19951022,    0,    0
   334,116304,19951023,    0,    0
   334,116304,19951024,    0,    0
   334,116304,19951025,    0,    0
   334,116304,19951026,    0,    0
   334,116304,19951027,    0,    0
   334,116304,19951028,    0,    0
   334,116304,19951029,    7,    0
   334,116304,19951030,    3,    0
   334,116304,19951031,    0,    0
   334,116304,19951101,    1,    0
   334,116304,19951102,   10,    0
   334,116304,19951103,   31,    0
   334,116304,19951104,   28,    0
   334,116304,19951105,    0,    0
   334,116304,19951106,   18,    0
   334,116304,19951107,    7,    0
   334,116304,19951108,    0,    0
   334,116304,19951109,    0,    0
   334,116304,19951110,    0,    0
   334,116304,19951111,    1,    0
   334,116304,19951112,    0,    0
   334,116304,19951113,    0,    0
   334,116304,19951114,    0,    0
   334,116304,19951115,    0,    0
   334,116304,19951116,    0,    0
   334,116304,19951117,   15,    0
   334,116304,19951118,    1,    0
   334,116304,19951119,    6,    0
   334,116304,19951120,   16,    0
   334,116304,19951121,    0,    0
   334,116304,19951122,    0,    0
   334,116304,19951123,    0,    0
   334,116304,19951124,    0,    0
   334,116304,19951125,    0,    0
   334,116304,19951126,    0,    0
   334,116304,19951127,    0,    0
   334,116304,19951128,    0,    0
   334,116304,19951129,    0,    0
   334,116304,19951130,    0,    0
   334,116304,19951201,    0,    0
   334,116304,19951202,   20,    0
   334,116304,19951203,   17,    0
   334,116304,19951204,   13,    0
   334,116304,19951205,   23,    0
   334,116304,19951206,    6,    0
   334,116304,19951207,    0,    0
   334,116304,19951208,    0,    0
   334,116304,19951209,    0,    0
   334,116304,19951210,    0,    0
   334,116304,19951211,   14,    0
   334,116304,19951212,    7,    0
   334,116304,19951213,   29,    0
   334,116304,19951214,   12,    0
   334,116304,19951215,    0,    0
   334,116304,19951216,    0,    0
   334,116304,19951217,    0,    0
   334,116304,19951218,    0,    0
   334,116304,19951219,    0,    0
   334,116304,19951220,   37,    0
   334,116304,19951221,    0,    0
   334,116304,19951222,    4,    0
   334,116304,19951223,    2,    0
   334,116304,19951224,   42,    0
   334,116304,19951225,   12,    0
   334,116304,19951226,   23,    0
   334,116304,19951227,    7,    0
   334,116304,19951228,    0,    0
   334,116304,19951229,    0,    0
   334,116304,19951230,    0,    0
   334,116304,19951231,   33,    0
   334,116304,19960101,  139,    0
   334,116304,19960102,   26,    0
   334,116304,19960103,    6,    0
   334,116304,19960104,    0,    0
   334,116304,19960105,    0,    0
   334,116304,19960106,    0,    0
   334,116304,19960107,   55,    0
   334,116304,19960108,    0,    0
   334,116304,19960109,    0,    0
   334,116304,19960110,    0,    0
   334,116304,19960111,    0,    0
   334,116304,19960112,    0,    0
   334,116304,19960113,    0,    0
   334,116304,19960114,    2,    0
   334,116304,19960115,    0,    0
   334,116304,19960116,    0,    0
   334,116304,19960117,    0,    0
   334,116304,19960118,    0,    0
   334,116304,19960119,    0,    0
   334,116304,19960120,    1,    0
   334,116304,19960121,    0,    0
   334,116304,19960122,    0,    0
   334,116304,19960123,    1,    0
   334,116304,19960124,    0,    0
   334,116304,19960125,    8,    0
   334,116304,19960126,   19,    0
   334,116304,19960127,   32,    0
   334,116304,19960128,   20,    0
   334,116304,19960129,    2,    0
   334,116304,19960130,    0,    0
   334,116304,19960131,    0,    0
   334,116304,19960201,    1,    0
   334,116304,19960202,    0,    0
   334,116304,19960203,    0,    0
   334,116304,19960204,    0,    0
   334,116304,19960205,    0,    0
   334,116304,19960206,    0,    0
   334,116304,19960207,    0,    0
   334,116304,19960208,   16,    0
   334,116304,19960209,   15,    0
   334,116304,19960210,    0,    0
   334,116304,19960211,    0,    0
   334,116304,19960212,    4,    0
   334,116304,19960213,   18,    0
   334,116304,19960214,    4,    0
   334,116304,19960215,    0,    0
   334,116304,19960216,    9,    0
   334,116304,19960217,   28,    0
   334,116304,19960218,    5,    0
   334,116304,19960219,   33,    0
   334,116304,19960220,    9,    0
   334,116304,19960221,    0,    0
   334,116304,19960222,    0,    0
   334,116304,19960223,    0,    0
   334,116304,19960224,    0,    0
   334,116304,19960225,    0,    0
   334,116304,19960226,    0,    0
   334,116304,19960227,    0,    0
   334,116304,19960228,    0,    0
   334,116304,19960229,    0,    0
   334,116304,19960301,    3,    0
   334,116304,19960302,    9,    0
   334,116304,19960303,    1,    0
   334,116304,19960304,    0,    0
   334,116304,19960305,    1,    0
   334,116304,19960306,    4,    0
   334,116304,19960307,    0,    0
   334,116304,19960308,    0,    0
   334,116304,19960309,    0,    0
   334,116304,19960310,    3,    0
   334,116304,19960311,    1,    0
   334,116304,19960312,    6,    0
   334,116304,19960313,   49,    0
   334,116304,19960314,   15,    0
   334,116304,19960315,    0,    0
   334,116304,19960316,    0,    0
   334,116304,19960317,    0,    0
   334,116304,19960318,    0,    0
   334,116304,19960319,    0,    0
   334,116304,19960320,    0,    0
   334,116304,19960321,    0,    0
   334,116304,19960322,    0,    0
   334,116304,19960323,    0,    0
   334,116304,19960324,    1,    0
   334,116304,19960325,    0,    0
   334,116304,19960326,   12,    0
   334,116304,19960327,   51,    0
   334,116304,19960328,    0,    0
   334,116304,19960329,    0,    0
   334,116304,19960330,    0,    0
   334,116304,19960331,   27,    0
   334,116304,19960401,   49,    0
   334,116304,19960402,  123,    0
   334,116304,19960403,   36,    0
   334,116304,19960404,    0,    0
   334,116304,19960405,    0,    0
   334,116304,19960406,    0,    0
   334,116304,19960407,    0,    0
   334,116304,19960408,    0,    0
   334,116304,19960409,    0,    0
   334,116304,19960410,    0,    0
   334,116304,19960411,    0,    0
   334,116304,19960412,   33,    0
   334,116304,19960413,    2,    0
   334,116304,19960414,    0,    0
   334,116304,19960415,    0,    0
   334,116304,19960416,    0,    0
   334,116304,19960417,    0,    0
   334,116304,19960418,    0,    0
   334,116304,19960419,    0,    0
   334,116304,19960420,    0,    0
   334,116304,19960421,    0,    0
   334,116304,19960422,    0,    0
   334,116304,19960423,    0,    0
   334,116304,19960424,   14,    0
   334,116304,19960425,   18,    0
   334,116304,19960426,   23,    0
   334,116304,19960427,    0,    0
   334,116304,19960428,   40,    0
   334,116304,19960429,   92,    0
   334,116304,19960430,   89,    0
   334,116304,19960501,   88,    0
   334,116304,19960502,    0,    0
   334,116304,19960503,   58,    0
   334,116304,19960504,    0,    0
   334,116304,19960505,    0,    0
   334,116304,19960506,    4,    0
   334,116304,19960507,    0,    0
   334,116304,19960508,   79,    0
   334,116304,19960509,  162,    0
   334,116304,19960510,    6,    0
   334,116304,19960511,   82,    0
   334,116304,19960512,    0,    0
   334,116304,19960513,  110,    0
   334,116304,19960514,   48,    0
   334,116304,19960515,   12,    0
   334,116304,19960516,    0,    0
   334,116304,19960517,    0,    0
   334,116304,19960518,    0,    0
   334,116304,19960519,    0,    0
   334,116304,19960520,  328,    0
   334,116304,19960521,    0,    0
   334,116304,19960522,   24,    0
   334,116304,19960523,    0,    0
   334,116304,19960524,    0,    0
   334,116304,19960525,   16,    0
   334,116304,19960526,    0,    0
   334,116304,19960527,  296,    0
   334,116304,19960528,   76,    0
   334,116304,19960529,    0,    0
   334,116304,19960530,    0,    0
   334,116304,19960531,    0,    0
   334,116304,19960601,    0,    0
   334,116304,19960602,    0,    0
   334,116304,19960603,    0,    0
   334,116304,19960604,    0,    0
   334,116304,19960605,    0,    0
   334,116304,19960606,    0,    0
   334,116304,19960607,    0,    0
   334,116304,19960608,    0,    0
   334,116304,19960609,    0,    0
   334,116304,19960610,    1,    0
   334,116304,19960611,   69,    0
   334,116304,19960612,   16,    0
   334,116304,19960613,   76,    0
   334,116304,19960614,    1,    0
   334,116304,19960615,    0,    0
   334,116304,19960616,    8,    0
   334,116304,19960617,    0,    0
   334,116304,19960618,   77,    0
   334,116304,19960619,    1,    0
   334,116304,19960620,  104,    0
   334,116304,19960621,   23,    0
   334,116304,19960622,   56,    0
   334,116304,19960623,   92,    0
   334,116304,19960624,   30,    0
   334,116304,19960625,    0,    0
   334,116304,19960626,    1,    0
   334,116304,19960627,    1,    0
   334,116304,19960628,    1,    0
   334,116304,19960629,   68,    0
   334,116304,19960630,    7,    0
   334,116304,19960701,    0,    0
   334,116304,19960702,  119,    0
   334,116304,19960703,   24,    0
   334,116304,19960704,    0,    0
   334,116304,19960705,    0,    0
   334,116304,19960706,    9,    0
   334,116304,19960707,    1,    0
   334,116304,19960708,  141,    0
   334,116304,19960709,    0,    0
   334,116304,19960710,    0,    0
   334,116304,19960711,    8,    0
   334,116304,19960712,    0,    0
   334,116304,19960713,    0,    0
   334,116304,19960714,    0,    0
   334,116304,19960715,   78,    0
   334,116304,19960716,    0,    0
   334,116304,19960717,    0,    0
   334,116304,19960718,    2,    0
   334,116304,19960719,   28,    0
   334,116304,19960720,   13,    0
   334,116304,19960721,    0,    0
   334,116304,19960722,    0,    0
   334,116304,19960723,    1,    0
   334,116304,19960724,    6,    0
   334,116304,19960725,   11,    0
   334,116304,19960726,   12,    0
   334,116304,19960727,    0,    0
   334,116304,19960728,   10,    0
   334,116304,19960729,   20,    0
   334,116304,19960730,  169,    0
   334,116304,19960731,    0,    0
   334,116304,19960801,    0,    0
   334,116304,19960802,    0,    0
   334,116304,19960803,   59,    0
   334,116304,19960804,  129,    0
   334,116304,19960805,    0,    0
   334,116304,19960806,    0,    0
   334,116304,19960807,    0,    0
   334,116304,19960808,    0,    0
   334,116304,19960809,    0,    0
   334,116304,19960810,    0,    0
   334,116304,19960811,    0,    0
   334,116304,19960812,    1,    0
   334,116304,19960813,   19,    0
   334,116304,19960814,   21,    0
   334,116304,19960815,    1,    0
   334,116304,19960816,    9,    0
   334,116304,19960817,   55,    0
   334,116304,19960818,    0,    0
   334,116304,19960819,    7,    0
   334,116304,19960820,    0,    0
   334,116304,19960821,    0,    0
   334,116304,19960822,    0,    0
   334,116304,19960823,   10,    0
   334,116304,19960824,    0,    0
   334,116304,19960825,    1,    0
   334,116304,19960826,    7,    0
   334,116304,19960827,    1,    0
   334,116304,19960828,  793,    0
   334,116304,19960829,   12,    0
   334,116304,19960830,  240,    0
   334,116304,19960831,  510,    0
   334,116304,19960901,    1,    0
   334,116304,19960902,    0,    0
   334,116304,19960903,    0,    0
   334,116304,19960904,    9,    0
   334,116304,19960905,  179,    0
   334,116304,19960906,   11,    0
   334,116304,19960907,   49,    0
   334,116304,19960908,    0,    0
   334,116304,19960909,    0,    0
   334,116304,19960910,   13,    0
   334,116304,19960911,    7,    0
   334,116304,19960912,   71,    0
   334,116304,19960913,   75,    0
   334,116304,19960914,   11,    0
   334,116304,19960915,   26,    0
   334,116304,19960916,    3,    0
   334,116304,19960917,   49,    0
   334,116304,19960918,    0,    0
   334,116304,19960919,    0,    0
   334,116304,19960920,    0,    0
   334,116304,19960921,    4,    0
   334,116304,19960922,   56,    0
   334,116304,19960923,  219,    0
   334,116304,19960924,    4,    0
   334,116304,19960925,   18,    0
   334,116304,19960926,    0,    0
   334,116304,19960927,    0,    0
   334,116304,19960928,    2,    0
   334,116304,19960929,    0,    0
   334,116304,19960930,    0,    0
   334,116304,19961001,    0,    0
   334,116304,19961002,   29,    0
